Year,Investigation.Type,Country,Injury.Severity,Make.Model,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
2021,Accident,United States,Non-Fatal,Bombardier Cl-600-2B19,Commercial,0.0,0.0,0.0,51.0
2021,Accident,United States,Non-Fatal,Beech M35,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Piper Pa-32-300,Business,0.0,1.0,2.0,0.0
2021,Accident,United States,Non-Fatal,Cessna 172R,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Piper Pa-44-180,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Hiller Uh-12E,Aerial Application,0.0,1.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Piper Pa-18-150,Business,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Airbus A321-271N,Commercial,0.0,0.0,0.0,134.0
2021,Accident,Argentina,Non-Fatal,Piper Pa-38-112,Instructional,0.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Bell 407,Business,0.0,0.0,0.0,3.0
2021,Accident,United States,Non-Fatal,Cessna 180E,Business,0.0,0.0,0.0,3.0
2021,Accident,United States,Non-Fatal,Boeing 757-224,Commercial,0.0,0.0,0.0,172.0
2021,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,2.0,0.0
2021,Accident,United States,Non-Fatal,Hiller Uh-12E,Aerial Application,0.0,1.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Fatal,Robinson R22,Instructional,2.0,0.0,0.0,2.0
2021,Incident,United States,Non-Fatal,Airbus A320-271N,Commercial,0.0,4.0,0.0,108.0
2021,Accident,United States,Non-Fatal,Embraer Erj 170-200 Lr,Commercial,0.0,0.0,0.0,53.0
2021,Accident,United States,Fatal,Tandem Air-Bike,Instructional,2.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Cessna 150,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Robinson R66,Aerial Application,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,Cessna 172K,Instructional,0.0,2.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Piper Pa-28-140,Instructional,0.0,0.0,0.0,1.0
2021,Incident,Colombia,Non-Fatal,Airbus A320-214,Commercial,0.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Boeing 737-8H4,Commercial,0.0,0.0,1.0,111.0
2021,Accident,United States,Non-Fatal,Piper Pa-28-181,Instructional,0.0,0.0,0.0,1.0
2021,Incident,Hong Kong,Non-Fatal,Boeing 737-800,Commercial,0.0,0.0,0.0,4.0
2021,Accident,United States,Non-Fatal,Cessna 182,Instructional,0.0,3.0,0.0,0.0
2021,Incident,United Kingdom,Non-Fatal,Agusta Ab206B,Commercial,0.0,0.0,0.0,1.0
2021,Incident,Uruguay,Non-Fatal,Boeing 787,Commercial,0.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Cessna 172N,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Fatal,Piper Pa-28-181,Instructional,1.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Cessna 210N,Business,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,Embraer Erj 170-200 Lr,Commercial,0.0,0.0,1.0,62.0
2021,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,Beech 23,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Fatal,Cessna 172,Instructional,1.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Piper Pa-28-140,Instructional,0.0,2.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Bell 47D1,Instructional,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,1.0,0.0,1.0
2021,Accident,Malta,Non-Fatal,Piper Pa34,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Fatal,Ayres S-2R,Aerial Application,1.0,0.0,0.0,0.0
2021,Incident,Argentina,Non-Fatal,Boeing 787-9,Commercial,0.0,0.0,0.0,159.0
2021,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,1.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Piper Pa28,Instructional,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,Robinson R44 Ii,Business,0.0,0.0,0.0,3.0
2021,Accident,United States,Fatal,Cessna 172,Instructional,2.0,0.0,0.0,0.0
2021,Accident,United States,Fatal,Britten-Norman Bn-2A,Business,4.0,0.0,1.0,0.0
2021,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,1.0
2021,Accident,United States,Fatal,Beech E-90,Business,2.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Piper Pa-22-160,Instructional,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,Beech 23,Instructional,0.0,1.0,1.0,0.0
2021,Accident,United States,Fatal,Air At-802A,Aerial Application,1.0,0.0,0.0,0.0
2021,Incident,India,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2021,Incident,Brazil,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Robinson R22 Beta,Instructional,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,K 47G-2,Instructional,0.0,2.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Cirrus Sr20,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Cessna 172N,Instructional,0.0,1.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Cessna 172P,Instructional,0.0,0.0,0.0,1.0
2021,Accident,United States,Non-Fatal,Cessna 207A,Business,0.0,0.0,0.0,6.0
2021,Accident,United States,Non-Fatal,Cessna R182,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Leonardo Aw169,Business,0.0,0.0,0.0,1.0
2021,Incident,Colombia,Non-Fatal,Boeing 767-332,Commercial,0.0,0.0,0.0,206.0
2021,Accident,United States,Non-Fatal,Found Fba-2C1,Business,0.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Boeing 747-4B5F,Commercial,0.0,0.0,0.0,3.0
2021,Accident,United States,Non-Fatal,Cessna 208,Business,0.0,1.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Mcdonnell 369E,Business,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,2.0
2021,Accident,Spain,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2021,Accident,Ireland,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2021,Accident,United States,Non-Fatal,Airbus A320-251N,Commercial,0.0,0.0,0.0,0.0
2021,Incident,Indonesia,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,203.0
2021,Accident,United States,Non-Fatal,Piper Pa-30,Instructional,0.0,0.0,0.0,2.0
2021,Accident,United States,Non-Fatal,Cameron A-315,Business,0.0,0.0,1.0,15.0
2022,Incident,Poland,Non-Fatal,Boeing 787,Commercial,0.0,0.0,0.0,199.0
2022,Accident,United States,Non-Fatal,Beech B19,Instructional,0.0,0.0,0.0,3.0
2022,Accident,United States,Non-Fatal,Piper Pa-16,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Piper J3C,Instructional,0.0,0.0,2.0,0.0
2022,Accident,United States,Non-Fatal,Extra Ea 300/L,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Bell 205A-1,Instructional,0.0,0.0,0.0,2.0
2022,Accident,Brazil,Non-Fatal,Piper Pa-25-260,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cirrus Sr20,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Airbus A320-232,Commercial,0.0,0.0,0.0,108.0
2022,Accident,United States,Non-Fatal,Bell Uh-1E,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Diamond Da20-C1,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Universal 108-2,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Textron Ttx Inc. T240,Instructional,0.0,1.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United Kingdom,Non-Fatal,Bombardier Cl-600-2B16,Business,0.0,0.0,0.0,2.0
2022,Accident,United States,Fatal,Cirrus Sr22,Instructional,1.0,0.0,1.0,0.0
2022,Incident,Central African Republic,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2022,Incident,United States,Non-Fatal,Boeing 737-8K2,Commercial,0.0,0.0,0.0,56.0
2022,Accident,Brazil,Fatal,Air At402,Aerial Application,1.0,0.0,0.0,0.0
2022,Incident,Spain,Non-Fatal,Boeing 767-332,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 150L,Instructional,0.0,0.0,0.0,1.0
2022,Incident,Guadeloupe,Non-Fatal,Airbus A320,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172N,Instructional,0.0,1.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Bell 206,Business,0.0,0.0,1.0,3.0
2022,Accident,United States,Non-Fatal,Britten-Norman Bn-2A-9,Instructional,0.0,0.0,0.0,3.0
2022,Incident,Mexico,Non-Fatal,Airbus A319,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Stinson 108,Instructional,0.0,0.0,0.0,2.0
2022,Accident,Spain,Fatal,Cessna Fa150,Commercial,1.0,0.0,0.0,0.0
2022,Accident,United States,Fatal,Bell Uh-1H,Aerial Application,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Embraer Emb-500,Business,0.0,0.0,0.0,1.0
2022,Accident,Colombia,Non-Fatal,Piper Pa28,Instructional,0.0,0.0,1.0,0.0
2022,Accident,United States,Non-Fatal,Ryan L17,Instructional,0.0,0.0,0.0,3.0
2022,Accident,United States,Non-Fatal,Raytheon Hawker 800Xp,Business,0.0,0.0,0.0,6.0
2022,Accident,United States,Non-Fatal,Dehavilland Dhc-3,Business,0.0,0.0,0.0,8.0
2022,Accident,United States,Fatal,Beech 35-C33,Instructional,2.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172M,Instructional,0.0,1.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Piper Pa-28-150,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Piper Pa-30,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,1.0,0.0,1.0
2022,Accident,Brazil,Fatal,Piper Pa25,Aerial Application,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Piper Pa28,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172P,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Aeronca 7Ccm,Instructional,0.0,0.0,2.0,0.0
2022,Accident,United States,Non-Fatal,Cessna U206F,Business,0.0,1.0,4.0,0.0
2022,Accident,United States,Non-Fatal,Beech 200,Business,0.0,0.0,0.0,5.0
2022,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,1.0
2022,Accident,Japan,Fatal,Beech A36,Instructional,2.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 182,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Aeronca 11Ac,Instructional,0.0,0.0,0.0,2.0
2022,Accident,Brazil,Non-Fatal,Cessna 150,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 208B,Business,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 208B,Business,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Paradise P1,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Luscombe 8A,Instructional,0.0,0.0,0.0,1.0
2022,Incident,Spain,Non-Fatal,Boeing 777-223,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Airplane Sling Lsa,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172N,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172P,Instructional,0.0,0.0,2.0,0.0
2022,Accident,United States,Fatal,Robinson R44,Instructional,2.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Diamond Da 40 Ng,Instructional,0.0,0.0,2.0,0.0
2022,Accident,United States,Non-Fatal,Air At-401,Aerial Application,0.0,0.0,1.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,1.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Piper Pa-34-220T,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Beech B200,Business,0.0,0.0,1.0,5.0
2022,Incident,Spain,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Bell Oh-58A,Aerial Application,0.0,1.0,0.0,0.0
2022,Accident,Argentina,Non-Fatal,Piper Pa11,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172G,Instructional,0.0,0.0,0.0,8.0
2022,Accident,United States,Non-Fatal,Cessna 172Rg,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,1.0,0.0,0.0
2022,Incident,Malaysia,Non-Fatal,Boeing 737-800,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Mooney M20M,Business,0.0,1.0,0.0,0.0
2022,Incident,France,Non-Fatal,Boeing 777,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172Rg,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 172Rg,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Robinson R22,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Piper Pa-22-150,Business,0.0,0.0,0.0,2.0
2022,Incident,Ireland,Non-Fatal,Boeing 767-322,Commercial,0.0,0.0,0.0,126.0
2022,Incident,Denmark,Non-Fatal,Airbus A320,Commercial,0.0,0.0,0.0,0.0
2022,Incident,Thailand,Non-Fatal,Airbus A320,Commercial,0.0,0.0,0.0,132.0
2022,Accident,United States,Fatal,Robinson R22 Beta,Instructional,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Robinson R44 Ii,Instructional,0.0,0.0,0.0,3.0
2022,Accident,United States,Non-Fatal,Cessna 207A,Business,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Schweizer Sgs 2-33A,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 177,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 170B,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Bell 206B,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Diamond Da 42,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172N,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172I,Instructional,0.0,1.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Piper-Harris J3C-65,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 172A,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172R,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Bell 206,Aerial Application,0.0,1.0,0.0,0.0
2022,Accident,United States,Fatal,Bell 429,Instructional,2.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Garlick Oh-58A+,Aerial Application,0.0,1.0,0.0,0.0
2022,Incident,Spain,Non-Fatal,Boeing 737,Commercial,0.0,1.0,0.0,0.0
2022,Incident,American Samoa,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,1.0,0.0
2022,Accident,United States,Non-Fatal,Robinson R44 Ii,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 172F,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Beech B-99,Business,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,North Snj-6,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172N,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Piper Pa22/135,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Short Sd3-60,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Diamond Da42,Instructional,0.0,0.0,0.0,3.0
2022,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,2.0
2022,Incident,Peru,Non-Fatal,Boeing 767-322,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Fatal,Cessna 172,Instructional,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Air At-301,Aerial Application,0.0,1.0,0.0,0.0
2022,Incident,United States,Non-Fatal,Bombardier Cl-600-2B19,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Thrush S2R-H80,Aerial Application,0.0,1.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172M,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Fatal,Schweizer Sgs 2-33A,Instructional,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Taylorcraft F19,Instructional,0.0,1.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 172N,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Airbus As 350B3,Business,0.0,0.0,4.0,0.0
2022,Accident,United States,Non-Fatal,Boeing 737-700,Commercial,0.0,1.0,0.0,66.0
2022,Accident,United States,Non-Fatal,Cessna 182C,Business,0.0,0.0,1.0,0.0
2022,Accident,United States,Non-Fatal,Robinson R44 Ii,Instructional,0.0,1.0,0.0,1.0
2022,Incident,France,Non-Fatal,Airbus A320,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Airbus A320-232,Commercial,0.0,0.0,1.0,151.0
2022,Accident,United States,Non-Fatal,Robinson R44,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Piper Pa-32-300,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Air At-802A,Aerial Application,0.0,0.0,1.0,0.0
2022,Accident,United States,Fatal,Grumman G-164,Aerial Application,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Foster Elite,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172M,Business,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Bell 206B,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Grumman Aa-1B,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Air At-400A,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Air At-602,Aerial Application,0.0,1.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cameron Z-90,Business,0.0,0.0,3.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172P,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Taylorcraft Bc12-D1,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Fatal,Beech 77,Instructional,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Piper Pa-28-161,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Pilatus Pc12,Business,0.0,0.0,0.0,11.0
2022,Accident,United States,Non-Fatal,Bombardier Bd100 1A10,Business,0.0,0.0,0.0,11.0
2022,Incident,United States,Non-Fatal,Boeing 757-236,Commercial,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Piper Pa-28-140,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Amd Ch2000,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cub Cc19-215,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Pepperd Caribou Cruiser,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Robinson R22 Beta,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Fatal,Beech E35,Instructional,2.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Robinson R44 Ii,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Airbus A330,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Boeing 777,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Bell 206B,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 172R,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 172S,Instructional,0.0,0.0,0.0,4.0
2022,Accident,United States,Non-Fatal,Air At-602,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Mcdonnell Md80,Commercial,0.0,4.0,0.0,136.0
2022,Incident,United States,Non-Fatal,Boeing 737-9,Commercial,0.0,0.0,0.0,174.0
2022,Accident,United States,Non-Fatal,Cessna 152,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Aero S2R,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Aeronca 7Ac,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Let L-23 Super Blanik,Instructional,0.0,1.0,1.0,0.0
2022,Accident,United States,Fatal,Cessna 152,Instructional,2.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Bell 206B,Aerial Application,0.0,0.0,0.0,1.0
2022,Incident,Croatia,Non-Fatal,737 800,Commercial,0.0,0.0,0.0,195.0
2022,Incident,Egypt,Non-Fatal,737 800,Commercial,0.0,0.0,0.0,134.0
2022,Accident,United States,Fatal,Robinson R44 Ii,Aerial Application,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Dehavilland Beaver U-6A,Business,0.0,0.0,0.0,7.0
2022,Accident,United States,Non-Fatal,Cessna 172,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 140,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Bell 206L-4,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,American 8Kcab,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Piper Pa-18-135,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Cessna 150E,Instructional,0.0,2.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Grumman G-164A,Aerial Application,0.0,0.0,1.0,0.0
2022,Accident,United States,Non-Fatal,Boeing 737-700,Commercial,0.0,0.0,1.0,141.0
2022,Incident,Spain,Non-Fatal,Airbus A330-323,Commercial,0.0,0.0,0.0,0.0
2022,Incident,Spain,Non-Fatal,Boeing 737,Commercial,0.0,0.0,0.0,0.0
2022,Accident,United States,Fatal,Air At-602,Aerial Application,1.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172B,Instructional,0.0,1.0,0.0,1.0
2022,Incident,Spain,Non-Fatal,Boeing 737-924Er,Commercial,0.0,0.0,0.0,0.0
2022,Incident,United States,Non-Fatal,Boeing 767-332,Commercial,0.0,0.0,0.0,233.0
2022,Accident,United States,Non-Fatal,Air At-502B,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 172M,Instructional,0.0,0.0,2.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172P,Instructional,0.0,0.0,0.0,3.0
2022,Accident,United States,Non-Fatal,Piper Pa-18-150,Instructional,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Air At-502B,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Air At-502B,Aerial Application,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Piper Pa-28-161,Instructional,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Piper Pa-60-601P,Business,0.0,0.0,0.0,1.0
2022,Accident,United States,Non-Fatal,Cessna 210,Business,0.0,0.0,0.0,4.0
2022,Accident,United States,Non-Fatal,Dehavilland Beaver Dhc-2 Mk.1,Business,0.0,0.0,0.0,4.0
2022,Accident,United States,Non-Fatal,Piper Pa-18-150,Business,0.0,0.0,0.0,2.0
2022,Accident,United States,Non-Fatal,Raytheon 400A,Business,0.0,0.0,0.0,2.0
2022,Accident,United States,Fatal,Cessna 172N,Instructional,4.0,0.0,0.0,0.0
2022,Accident,United States,Non-Fatal,Cessna 172P,Instructional,0.0,0.0,0.0,1.0
